SLIPID,SLIPTIMESTAMP,PLAYER_ID,CURRENTSF,LOGSF,STAKE,GGR,BETODD,SPORTNAMEENGLISH,LEAGUENAMEENGLISH,EVENTDESCRIPTION,GAMEDESCRIPTION,Market Name,Market Name Corners,RESULTDESCRIPTION,SRC_EVENT_ID,GOAL_EXP_HOME,GOAL_EXP_AWAY,DRAW_FACTOR,FIRST_HALF_GOALS_PERC,INJURY_TIME_1ST_HALF,INJURY_TIME_2ND_HALF,MINUTES,Data Set,Default 1st Half Injury Time,1st Half Injury Time change?,Magnitude of change,Magnitude of change relative
7677596925,0.023599537,703559806,0.01,0.06,1.6398845,1.6398845,2.8,Football,CAF Champions League,Esperance Sportive de Tunis - Djoliba,Total Corners,Total Corners,Total Corners,"Over 14,5",7519387,2.0823,0.4861,0.9549,0.437,3,5,73,Dynamic,2,1st Half Inj Time increased,1,1
7712620964,0.004953704,651317703,0.01,0.01,2,-3.1,2.55,Football,Bundesliga,Bayer Leverkusen - FC St. Pauli,Bayer Leverkusen - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Under 7,5",7517694,2.0757,0.6956,0.9933,0.437,2,6,78,Dynamic,3,1st Half Inj Time decreased,1,-1
7809930648,0.008645833,560429905,0.5,0.5,5.959204,5.959204,3.9,Football,Super Lig,Konyaspor - Fenerbahce SK,Total Corners,Total Corners,Total Corners,"Over 12,5",7533490,0.7812,2.4462,0.9633,0.4405,2,5,11,Dynamic,2,1st Half Inj Time increased,1,1
7926647659,0.029884259,651317703,0.01,0.01,2,2,2.35,Football,Ligue 1,Olympique Lyon - Paris Saint-Germain,Olympique Lyon - Total Corners,Strong Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 2,5",7561315,0.9221,2.427,0.9341,0.414,2,6,45,Dynamic,3,1st Half Inj Time decreased,1,-1
7860743655,0.013194444,708451843,0.01,0.3,104.619776,104.619776,1.75,Football,Championship,Watford - Norwich City,Norwich City - Total Corners,Slight Jolly - Total Corners,Slight Corner Dog - Total Corners,"Over 7,5",7540188,1.0916,1.491,0.9367,0.4569,3,6,45,Dynamic,3,No change in 1st Half Inj Time,0,0
7680536226,0.008553241,703792099,0.01,0.3,83.7660669,-117.2724937,2.4,Football,UEFA Champions League,SK Sturm Graz - Girona FC,SK Sturm Graz - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 1,5",7507453,0.8631,1.7943,0.9546,0.437,2,5,68,Dynamic,2,No change in 1st Half Inj Time,0,0
7712620988,0.004953704,703624935,0.01,0.01,2,-3.1,2.55,Football,Bundesliga,Bayer Leverkusen - FC St. Pauli,Bayer Leverkusen - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Under 7,5",7517694,2.0757,0.6956,0.9933,0.437,2,6,78,Dynamic,3,1st Half Inj Time decreased,1,-1
7664833620,0.023460648,582220350,0.01,1,6.96393321,6.96393321,1.77,Football,Brasileiro Serie A,Fluminense FC RJ - Fortaleza EC CE,Total Corners,Total Corners,Total Corners,"Under 7,5",7511483,1.4375,0.7374,0.9535,0.437,3,5,45,Dynamic,2,1st Half Inj Time increased,1,1
7705033915,0.011423611,703064726,0.01,0.99,118,118,1.87,Football,Brasileiro Serie A,AC Goianiense GO - Fortaleza EC CE,Fortaleza EC CE - Total Corners,Slight Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 2,5",7519851,1.4705,1.2175,0.9576,0.5007,5,5,46,Dynamic,2,1st Half Inj Time increased,3,3
7942636425,0.005891204,708030159,0.3,0.01,4.9357596,-8.88436728,2.8,Football,LaLiga,Real Betis - Real Madrid,Total Corners,Total Corners,Total Corners,"Over 9,5",7564956,1.2096,1.7168,0.927,0.4298,4,7,35,Dynamic,4,1st Half Inj Time decreased,2,-2
7741184858,0.006736111,704069824,0.01,0.01,1,-1,2,Football,Super Lig,Adana Demirspor - Besiktas Istanbul,Besiktas JK - Total Corners,Besiktas JK - Total Corners,Besiktas JK - Total Corners,"Over 9,5",7525164,0.97,2.3978,0.9692,0.437,2,5,50,Dynamic,2,No change in 1st Half Inj Time,0,0
7927057423,0.009282407,709479982,0.01,0.99,79,-64.78,1.82,Football,Carioca,Fluminense FC RJ - Bangu AC RJ,Total Corners,Total Corners,Total Corners,"Over 8,5",7562070,2.5109,0.3999,0.9099,0.437,2,5,79,Dynamic,2,No change in 1st Half Inj Time,0,0
7725867135,0.017395833,703981639,0.01,0.99,300,300,1.72,Football,UEFA Champions League,Lille OSC - SK Sturm Graz,SK Sturm Graz - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Over 2,5",7515863,2.457,0.6533,0.9616,0.4547,2,5,39,Dynamic,2,1st Half Inj Time increased,1,1
7925192667,0.014085648,709479982,0.01,0.99,79,79,1.93,Football,LaLiga,Athletic Bilbao - Real Valladolid,Real Valladolid - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 3,5",7561312,2.1758,0.4902,0.9887,0.4254,3,7,58,Dynamic,4,1st Half Inj Time decreased,1,-1
7907177313,0.011458333,707128719,0.3,0.3,8.3110675,8.3110675,2.1,Football,Primeira Liga,SC Farense - FC Porto,Total Corners,Total Corners,Total Corners,"Over 7,5",7557937,0.7661,1.7924,0.9526,0.437,2,5,51,Dynamic,2,No change in 1st Half Inj Time,0,0
7902455280,0.011793981,707128719,0.3,0.3,16.622135,16.622135,2,Football,LaLiga,CD Leganes - Deportivo Alaves,Total Corners,Total Corners,Total Corners,"Over 9,5",7557433,0.9467,1.4803,0.9558,0.5186,1,7,50,Dynamic,4,1st Half Inj Time decreased,3,-3
7694551271,0.039074074,634368843,0.01,1,30,30,2.15,Football,Premier League,Liverpool - Manchester City,Manchester City - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 2,5",7510208,1.7941,1.2131,0.9169,0.4063,3,7,45,Dynamic,4,1st Half Inj Time decreased,1,-1
7843430562,0.029710648,581338755,0.01,0.01,2,2,3.75,Football,LaLiga,Real Valladolid - Real Madrid,Total Corners,Total Corners,Total Corners,"Under 7,5",7537564,0.5576,2.1074,0.9723,0.437,1,7,81,Dynamic,4,1st Half Inj Time decreased,3,-3
7673010576,0.005949074,702122408,0.01,1,32.788434,32.788434,2.3,Football,Brasileiro Serie B,Guarani FC SP - Ceara SC Fortaleza CE,Guarani FC SP - Total Corners,Strong Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 1,5",7514558,0.8875,2.0702,0.9875,0.437,3,5,74,Dynamic,2,1st Half Inj Time increased,1,1
7909459589,0.004363426,709242339,0.01,0.99,30,-90,4,Football,Primeira Liga,Gil Vicente FC - FC Famalicao,Total Corners,Total Corners,Total Corners,"Over 14,5",7558570,1.3363,0.9813,0.9528,0.437,1,5,45,Dynamic,2,1st Half Inj Time decreased,1,-1
7611019228,0.008634259,702673857,0.01,0.01,2,-4.8,3.4,Football,Serie A,SS Lazio - Cagliari,Total Corners,Total Corners,Total Corners,"Under 6,5",7501391,1.7738,0.9053,0.951,0.4433,3,6,25,Dynamic,3,1st Half Inj Time decreased,2,-2
7822492568,0.038287037,703552793,0.01,1,90,-65.7,1.73,Football,Premier League,Brentford - Liverpool,Liverpool FC - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 12,5",7531526,1.0207,2.6038,0.9516,0.437,1,7,45,Dynamic,4,1st Half Inj Time decreased,3,-3
7922055053,0.031331019,708450125,0.01,0.01,2,2,4.2,Football,Premier League,Ipswich Town - Tottenham Hotspur,Total Corners,Total Corners,Total Corners,"Under 6,5",7543534,1.5063,1.6096,0.9179,0.437,3,7,84,Dynamic,4,1st Half Inj Time decreased,1,-1
7931081855,0.035081019,708450125,0.01,0.01,2,2,3.25,Football,Premier League,Wolverhampton Wanderers - Fulham,Total Corners,Total Corners,Total Corners,"Under 7,5",7545210,1.4366,1.0377,0.9525,0.4511,4,7,19,Dynamic,4,1st Half Inj Time decreased,2,-2
7925450272,0.014456019,708450125,0.01,0.01,2,2,2.8,Football,Bundesliga,RB Leipzig - 1. FC Heidenheim,Total Corners,Total Corners,Total Corners,"Over 11,5",7558265,2.5075,0.7256,0.9584,0.4483,3,6,45,Dynamic,3,No change in 1st Half Inj Time,0,0
7911444454,0.014479167,708450125,0.01,0.01,2,2,2.8,Football,UEFA Champions League,AC Milan - Feyenoord Rotterdam,Feyenoord Rotterdam - Total Corners,Medium Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 2,5",7559915,1.8876,0.9161,0.9636,0.437,1,5,76,Dynamic,2,1st Half Inj Time decreased,1,-1
7941246601,0.0000926,708450125,0.01,0.01,2,2,2.25,Football,FA Cup,Crystal Palace - Millwall,Total Corners,Total Corners,Total Corners,"Under 6,5",7567253,2.2196,0.6187,0.9696,0.4412,1,5,44,Dynamic,2,1st Half Inj Time decreased,1,-1
7914316009,0.029189815,708450125,0.01,0.01,2,2,2.87,Football,UEFA Champions League,Real Madrid - Manchester City,Total Corners,Total Corners,Total Corners,"Under 10,5",7559922,1.491,0.8128,0.7834,0.437,2,5,84,Dynamic,2,No change in 1st Half Inj Time,0,0
7925193405,0.014189815,708450125,0.01,0.01,2,2,1.93,Football,LaLiga,Athletic Bilbao - Real Valladolid,Real Valladolid - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 3,5",7561312,2.1758,0.4902,0.9887,0.4254,3,7,58,Dynamic,4,1st Half Inj Time decreased,1,-1
7895251624,0.011284722,708450125,0.01,0.01,2,2,3.1,Football,Championship,Burnley - Hull City,Total Corners,Total Corners,Total Corners,"Under 8,5",7545632,1.5099,0.8495,0.9524,0.437,4,6,70,Dynamic,3,1st Half Inj Time increased,1,1
7942781546,0.03474537,709474742,0.3,1,8.226266,-13.9846522,2.7,Football,FA Cup,Manchester City - Plymouth Argyle,Total Corners,Total Corners,Total Corners,"Over 19,5",7567256,3.9997,0.4474,0.9883,0.437,1,5,46,Dynamic,2,1st Half Inj Time decreased,1,-1
7773251897,0.011319444,701707830,0.01,0.01,2,-4.4,3.2,Football,Serie A,Udinese Calcio - Torino FC,Total Corners,Total Corners,Total Corners,"Under 7,5",7529843,0.8904,0.8609,1.0157,0.437,3,6,84,Dynamic,3,No change in 1st Half Inj Time,0,0
7668764875,0.01056713,703691430,0.01,1,67.2162897,-73.93791867,2.1,Football,Brasileiro Serie A,Botafogo FR RJ - EC Vitoria Salvador BA,EC Vitoria Salvador BA - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 1,5",7513012,2.5829,0.5612,0.9954,0.5025,5,5,45,Dynamic,2,1st Half Inj Time increased,3,3
7925496599,0.022627315,701707830,0.01,0.01,2,2,2.8,Football,Bundesliga,RB Leipzig - 1. FC Heidenheim,Total Corners,Total Corners,Total Corners,"Over 11,5",7558265,2.5075,0.7256,0.9584,0.4483,3,6,45,Dynamic,3,No change in 1st Half Inj Time,0,0
7881152017,0.021180556,707330192,0.01,1,55.7219235,-45.69197727,1.82,Football,Championship,West Bromwich Albion - Sheffield Wednesday,Sheffield Wednesday - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 3,5",7543577,1.5778,1.0536,0.9512,0.437,5,6,45,Dynamic,3,1st Half Inj Time increased,2,2
7881148148,0.020543981,707330192,0.01,1,68.196981,-55.92152442,1.82,Football,Championship,West Bromwich Albion - Sheffield Wednesday,Sheffield Wednesday - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 3,5",7543577,1.5778,1.0536,0.9512,0.437,5,6,45,Dynamic,3,1st Half Inj Time increased,2,2
7881146281,0.020208333,707330192,0.01,1,68.196981,-55.92152442,1.82,Football,Championship,West Bromwich Albion - Sheffield Wednesday,Sheffield Wednesday - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 3,5",7543577,1.5778,1.0536,0.9512,0.437,5,6,45,Dynamic,3,1st Half Inj Time increased,2,2
7909058010,0.008599537,701707830,0.01,0.01,2,-3.8,2.9,Football,Super Lig,Caykur Rizespor - Galatasaray SK,Total Corners,Total Corners,Total Corners,"Over 8,5",7558300,1.2013,2.0298,0.9348,0.437,3,5,49,Dynamic,2,1st Half Inj Time increased,1,1
7873625179,0.025347222,410333913,0.3,0.3,1,-0.14,1.14,Football,Coppa Italia,AC Milan - AS Roma,Total Corners,Total Corners,Total Corners,"Under 14,5",7541984,1.5515,1.4276,0.9305,0.437,1,5,73,Dynamic,2,1st Half Inj Time decreased,1,-1
7903548416,0.009421296,701707830,0.01,0.01,2,2,2.15,Football,Premier League,Crystal Palace - Everton FC,Crystal Palace - Total Corners,Slight Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Under 4,5",7540166,1.3665,0.8696,0.9389,0.4304,4,7,42,Dynamic,4,No change in 1st Half Inj Time,0,0
7784913109,0.013287037,410333913,0.3,0.3,1,-0.2,1.2,Football,LaLiga,Valencia CF - Real Madrid,Total Corners,Total Corners,Total Corners,"Under 11,5",7529841,0.6537,2.6563,0.9691,0.437,3,7,56,Dynamic,4,1st Half Inj Time decreased,1,-1
7799057785,0.019861111,707851584,0.3,0.3,1.5838358,1.5838358,2.25,Football,Premiership,Dundee FC - Rangers FC,Total Corners,Total Corners,Total Corners,"Over 12,5",7532378,0.7488,2.5915,0.9628,0.4438,2,5,28,Dynamic,2,No change in 1st Half Inj Time,0,0
7639045274,0.021064815,703120748,0.3,0.3,32.046,32.046,2.65,Football,CAF Africa Cup of Nations - Qualification,Liberia - Togo,Total Corners,Total Corners,Total Corners,"Over 13,5",7510899,0.8971,1.5919,0.9536,0.4324,2,5,30,Dynamic,2,1st Half Inj Time increased,1,1
7638748605,0.025914352,703120748,0.3,0.3,21.364,21.364,2.5,Football,CAF Africa Cup of Nations - Qualification,Namibia - Cameroon,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 6,5",7510907,0.672,1.2131,0.9991,0.4498,2,5,32,Dynamic,2,1st Half Inj Time decreased,1,-1
7617070035,0.008460648,703164174,0.3,0.3,47.61378,47.61378,1.68,Football,UEFA Champions League,Club Brugge - Aston Villa,Total Corners,Total Corners,Total Corners,"Over 7,5",6572951,1.1498,1.7362,1.0192,0.437,2,5,66,Dynamic,2,No change in 1st Half Inj Time,0,0
7651705692,0.029398148,703567764,0.01,0.3,98.057364,-205.9204644,3.1,Football,UEFA Nations League,Norway - Kazakhstan,Total Corners,Total Corners,Total Corners,"Under 14,5",7511852,2.6549,0.5587,0.9978,0.437,2,5,84,Dynamic,2,No change in 1st Half Inj Time,0,0
7712621118,0.004976852,702999315,0.01,0.01,2,-3.1,2.55,Football,Bundesliga,Bayer Leverkusen - FC St. Pauli,Bayer Leverkusen - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Under 7,5",7517694,2.0757,0.6956,0.9933,0.437,2,6,78,Dynamic,3,1st Half Inj Time decreased,1,-1
7914153565,0.026875,705302994,0.01,1,56.1458191,56.1458191,2.35,Football,UEFA Champions League,Real Madrid - Manchester City,Real Madrid - Total Corners,Medium Jolly - Total Corners,Slight Corner Dog - Total Corners,"Over 7,5",7559922,1.9194,1.2255,0.8459,0.4366,2,5,38,Dynamic,2,No change in 1st Half Inj Time,0,0
7911439281,0.01349537,704833701,0.3,0.3,15.92652106,15.92652106,1.38,Football,UEFA Champions League,AC Milan - Feyenoord Rotterdam,Total Corners,Total Corners,Total Corners,"Over 7,5",7559915,1.7157,0.8418,0.9636,0.437,1,5,74,Dynamic,2,1st Half Inj Time decreased,1,-1
7865456575,0.034814815,708496207,0.01,1,27.4626912,-24.71642208,1.9,Football,Bundesliga,Bayer Leverkusen - TSG Hoffenheim,Bayer Leverkusen - Total Corners,Strong Jolly - Total Corners,Strong Corner Jolly - Total Corners,"Under 6,5",7538295,3.0424,0.7684,0.9922,0.4559,3,6,20,Dynamic,3,1st Half Inj Time increased,1,1
7835540462,0.015069444,708403768,0.01,0.3,0.15947876,0.15947876,3.8,Football,Carioca,Botafogo FR RJ - Volta Redonda FC RJ,Total Corners,Total Corners,Total Corners,"Over 14,5",7536348,1.8372,1.0957,0.958,0.437,5,5,83,Dynamic,2,1st Half Inj Time increased,2,2
7649300368,0.025717593,554356290,0.3,0.3,2.94172092,2.94172092,1.6,Football,Brasileiro Serie B,Vila Nova FC GO - Ituano FC SP,Vila Nova FC GO - Total Corners,Slight Dog - Total Corners,Slight Corner Jolly - Total Corners,"Over 1,5",7509359,1.4646,1.5069,0.9508,0.437,3,5,77,Dynamic,2,1st Half Inj Time increased,1,1
7907766790,0.011018519,704833701,0.3,0.3,1.24998455,-0.762956,1.61,Football,Paulista Serie A1,SE Palmeiras SP - Sao Paulo FC SP,Total Corners,Total Corners,Total Corners,"Under 10,5",7558282,1.7954,0.7933,0.9757,0.5024,2,5,84,Dynamic,2,No change in 1st Half Inj Time,0,0
7626342834,0.030185185,703242549,0.01,1,89.744357,89.744357,2,Football,LaLiga,Real Madrid - CA Osasuna,CA Osasuna - Total Corners,Strong Dog - Total Corners,Strong Corner Dog - Total Corners,"Over 3,5",7504619,2.5723,0.8324,0.9775,0.4566,4,7,41,Dynamic,4,1st Half Inj Time increased,2,2
7826591560,0.039675926,708254823,0.01,0.3,90.21502,-103.747273,2.15,Football,LaLiga,Real Madrid - UD Las Palmas,Total Corners,Total Corners,Total Corners,"Under 10,5",7531883,2.725,0.4678,0.8957,0.437,5,7,78,Dynamic,4,1st Half Inj Time increased,1,1
7681082808,0.016238426,580444605,0.06,0.06,1,-0.15,1.15,Football,UEFA Champions League,GNK Dinamo Zagreb - Borussia Dortmund,Total Corners,Total Corners,Total Corners,"Under 15,5",7507463,0.7011,2.3504,0.9253,0.437,1,5,65,Dynamic,2,1st Half Inj Time decreased,1,-1
7925194266,0.014340278,704025366,0.01,0.01,2,2,4.1,Football,LaLiga,Athletic Bilbao - Real Valladolid,Total Corners,Total Corners,Total Corners,"Over 10,5",7561312,2.1758,0.4902,0.9887,0.4254,3,7,58,Dynamic,4,1st Half Inj Time decreased,1,-1
7846215846,0.012395833,558582485,0.01,0.01,2,-5.4,3.7,Football,LaLiga,Athletic Bilbao - CD Leganes,Total Corners,Total Corners,Total Corners,"Over 12,5",7537629,2.241,0.6111,0.9559,0.437,1,7,45,Dynamic,4,1st Half Inj Time decreased,3,-3
7925449604,0.014328704,704025366,0.01,0.01,2,2,2.8,Football,Bundesliga,RB Leipzig - 1. FC Heidenheim,Total Corners,Total Corners,Total Corners,"Over 11,5",7558265,2.5075,0.7256,0.9584,0.4483,3,6,45,Dynamic,3,No change in 1st Half Inj Time,0,0
7842367612,0.036030093,558582485,0.01,0.01,2,2,2.75,Football,LaLiga,Atletico Madrid - Villarreal CF,Total Corners,Total Corners,Total Corners,"Under 6,5",7537590,1.8788,0.8757,0.9354,0.437,3,7,74,Dynamic,4,1st Half Inj Time decreased,1,-1
7898037435,0.028263889,704025366,0.01,0.01,2,-5.4,3.7,Football,UEFA Europa League,FC Twente - FK Bodo/Glimt,Total Corners,Total Corners,Total Corners,"Under 3,5",7556201,1.6093,0.9892,0.9437,0.437,1,5,81,Dynamic,2,1st Half Inj Time decreased,1,-1
7871495672,0.030925926,708899377,0.01,1,1.6679202,1.6679202,1.83,Football,Mineiro,CA Mineiro MG - Athletic Club SJDR MG,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 9,5",7542743,1.9269,0.6483,0.9905,0.4136,2,5,14,Dynamic,2,1st Half Inj Time increased,2,2
7928694215,0.004305556,709478340,0.01,1,11.6711742,11.6711742,2.1,Football,Serie A,AS Roma - AC Monza,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 5,5",7561168,2.3465,0.5312,0.9667,0.4401,3,6,20,Dynamic,3,1st Half Inj Time decreased,2,-2
7712621026,0.004965278,703014022,0.01,0.01,2,-3.1,2.55,Football,Bundesliga,Bayer Leverkusen - FC St. Pauli,Bayer Leverkusen - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Under 7,5",7517694,2.0757,0.6956,0.9933,0.437,2,6,78,Dynamic,3,1st Half Inj Time decreased,1,-1
7866374186,0.018194444,708750215,0.3,0.3,57.6125,57.6125,5,Football,LaLiga,Real Betis - Athletic Bilbao,Total Corners,Total Corners,Total Corners,"Under 6,5",7540764,1.082,1.3938,0.9447,0.437,2,7,65,Dynamic,4,1st Half Inj Time decreased,2,-2
7926622526,0.024282407,709478340,0.01,1,11.714318,11.714318,1.68,Football,Ligue 1,Olympique Lyon - Paris Saint-Germain,Paris Saint-Germain - Total Corners,Strong Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Over 5,5",7561315,0.9221,2.427,0.9341,0.414,2,6,45,Dynamic,3,1st Half Inj Time decreased,1,-1
7928695733,0.004849537,705641685,0.01,0.01,0.89367848,0.89367848,1.9,Football,Serie A,AS Roma - AC Monza,AS Roma - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 7,5",7561168,2.3465,0.5312,0.9667,0.4401,3,6,20,Dynamic,3,1st Half Inj Time decreased,2,-2
7712620958,0.004953704,700183491,0.01,0.01,2,-3.1,2.55,Football,Bundesliga,Bayer Leverkusen - FC St. Pauli,Bayer Leverkusen - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Under 7,5",7517694,2.0757,0.6956,0.9933,0.437,2,6,78,Dynamic,3,1st Half Inj Time decreased,1,-1
7925455294,0.015393519,700183491,0.01,0.01,2,2,2.8,Football,Bundesliga,RB Leipzig - 1. FC Heidenheim,Total Corners,Total Corners,Total Corners,"Over 11,5",7558265,2.5075,0.7256,0.9584,0.4483,3,6,45,Dynamic,3,No change in 1st Half Inj Time,0,0
7790672350,0.039861111,700183491,0.01,0.01,2,2,2.15,Football,Primeira Liga,CD Santa Clara - SC Farense,SC Farense - Total Corners,Strong Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 1,5",7531815,2.0783,0.4611,0.7,0.437,3,5,62,Dynamic,2,1st Half Inj Time increased,1,1
7926647841,0.029918981,700183491,0.01,0.01,2,2,2.35,Football,Ligue 1,Olympique Lyon - Paris Saint-Germain,Olympique Lyon - Total Corners,Strong Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 2,5",7561315,0.9221,2.427,0.9341,0.414,2,6,45,Dynamic,3,1st Half Inj Time decreased,1,-1
7739523235,0.029097222,639016502,0.01,1,300,-279,1.93,Football,LaLiga,FC Barcelona - CD Leganes,FC Barcelona - Total Corners,Strong Jolly - Total Corners,Strong Corner Jolly - Total Corners,"Over 6,5",7523748,3.3401,0.5009,0.957,0.4447,4,7,39,Dynamic,4,1st Half Inj Time increased,1,1
7712298110,0.033576389,703992345,0.01,1,199.9250002,-131.9505001,1.66,Football,LaLiga,UD Las Palmas - Real Valladolid,Real Valladolid - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 3,5",7521460,1.385,0.8554,0.9177,0.437,4,7,86,Dynamic,4,No change in 1st Half Inj Time,0,0
